bug_id,app_name,module,bug_type,severity,priority,device_type,browser,os,screenshot_available,steps_to_reproduce,expected_behavior,actual_behavior,time_to_detect_sec,time_to_fix_sec,user_impact_score,reported_by,tags,resolved,Cluster
23925,Shopease,Toolbar,Broken Link,Medium,P2,Desktop,Edge,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Broken Link,57,99,9,Qa,Color;Layout,True,3
24063,Taskmanager,Sidebar,Layout,High,P2,Desktop,Chrome,Android,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Layout,11,641,10,Developer,Crash;Animation,False,4
4714,Taskmanager,Search,Color Mismatch,Critical,P2,Mobile,Edge,Windows,False,Perform action related to Search,Search works correctly,Search has issue: Color Mismatch,15,962,3,Qa,Color,True,0
6713,Noteapp,Sidebar,Broken Link,High,P2,Tablet,Firefox,Windows,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Broken Link,15,308,6,User,Link,True,4
47904,Socialbuzz,Login Form,Broken Link,Low,P1,Tablet,Safari,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Broken Link,55,191,4,Developer,Mobile;Crash,False,2
32529,Taskmanager,Editor,Performance,Critical,P3,Tablet,Edge,Android,False,Perform action related to Editor,Editor works correctly,Editor has issue: Performance,47,441,9,Developer,Crash;Animation,False,3
19944,Noteapp,Editor,Broken Link,High,P3,Mobile,Safari,Ios,False,Perform action related to Editor,Editor works correctly,Editor has issue: Broken Link,8,595,8,Qa,UX;Accessibility,True,4
6431,Noteapp,Navbar,Broken Link,Medium,P2,Mobile,Safari,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Broken Link,9,530,2,User,Mobile,False,0
7001,Financetracker,Footer,Performance,High,P2,Desktop,Edge,Macos,False,Perform action related to Footer,Footer works correctly,Footer has issue: Performance,60,174,8,Qa,Performance,False,3
10282,Socialbuzz,Navbar,Performance,Low,P3,Tablet,Chrome,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,55,483,5,User,Link,True,2
24128,Taskmanager,Navbar,Responsiveness,Low,P1,Tablet,Firefox,Ios,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,31,507,6,User,Crash,False,0
17538,Noteapp,Editor,Performance,Medium,P3,Mobile,Safari,Android,False,Perform action related to Editor,Editor works correctly,Editor has issue: Performance,60,780,5,User,UX;Animation;Color,True,5
24549,Socialbuzz,Navbar,Performance,High,P2,Tablet,Safari,Ios,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,47,413,7,Developer,Layout;Color;Performance,False,3
46275,Taskmanager,Search,Performance,Medium,P2,Desktop,Firefox,Android,True,Perform action related to Search,Search works correctly,Search has issue: Performance,10,965,10,User,Link,False,1
43525,Shopease,Footer,Crash,High,P2,Mobile,Chrome,Windows,False,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,16,765,4,Developer,UX;Layout,True,0
5665,Noteapp,Footer,Broken Link,Low,P2,Desktop,Safari,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Broken Link,37,109,1,Developer,Link;Accessibility;Color,True,2
45570,Taskmanager,Editor,Crash,Low,P1,Tablet,Edge,Ios,True,Perform action related to Editor,Editor works correctly,Editor has issue: Crash,37,972,10,Developer,UX,True,1
36563,Financetracker,Toolbar,Performance,High,P3,Mobile,Safari,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Performance,51,675,5,Developer,Color;Accessibility;Crash,False,2
44986,Noteapp,Dashboard,Text Overflow,Medium,P2,Tablet,Edge,Ios,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Text Overflow,53,162,5,User,Layout;UX,True,2
29825,Socialbuzz,Search,Crash,Medium,P3,Mobile,Firefox,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Crash,16,380,6,Qa,Crash,False,4
22675,Financetracker,Toolbar,Crash,High,P1,Desktop,Chrome,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Crash,32,479,9,Qa,Accessibility;Animation,False,3
41193,Noteapp,Footer,Crash,Low,P1,Desktop,Edge,Ios,True,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,25,110,4,User,Layout;Animation;Crash,True,2
48266,Financetracker,Navbar,Animation,High,P1,Mobile,Edge,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Animation Bug,41,915,2,Qa,Color,True,5
27116,Shopease,Toolbar,Accessibility,Low,P2,Mobile,Safari,Macos,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Accessibility,59,705,10,Developer,UX;Animation;Layout,False,1
35692,Shopease,Navbar,Layout,Low,P3,Mobile,Safari,Android,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Layout,16,719,1,User,Layout;Link,False,0
17893,Socialbuzz,Checkout,Broken Link,Medium,P3,Tablet,Edge,Android,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Broken Link,36,145,6,User,Crash,True,3
10467,Financetracker,Login Form,Text Overflow,High,P3,Tablet,Chrome,Windows,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Text Overflow,9,193,5,User,Layout;Accessibility;UX,False,4
29655,Shopease,Search,Broken Link,High,P2,Mobile,Edge,Ios,False,Perform action related to Search,Search works correctly,Search has issue: Broken Link,60,850,9,Qa,Link;Crash,True,1
38118,Socialbuzz,Editor,Text Overflow,Medium,P3,Tablet,Chrome,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Text Overflow,34,450,3,Developer,Color;Mobile;Accessibility,True,0
22939,Financetracker,Editor,Animation,High,P3,Mobile,Edge,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Animation Bug,59,985,1,Qa,Animation;Mobile,True,5
11570,Financetracker,Dashboard,Broken Link,Low,P1,Tablet,Firefox,Ios,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,37,214,6,Developer,Layout,False,3
24716,Taskmanager,Checkout,Layout,Medium,P1,Mobile,Edge,Android,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Layout,31,135,10,Developer,Link,False,3
68,Noteapp,Login Form,Responsiveness,High,P2,Mobile,Chrome,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Responsiveness,54,901,1,Qa,Crash;Performance;Layout,False,5
18019,Taskmanager,Toolbar,Text Overflow,Critical,P1,Mobile,Chrome,Ios,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,16,852,5,User,Mobile,False,0
18042,Taskmanager,Footer,Layout,Medium,P1,Mobile,Firefox,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Layout,47,701,5,User,Performance;Accessibility,False,2
33786,Noteapp,Sidebar,Crash,Low,P2,Tablet,Safari,Ios,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Crash,26,820,5,Qa,Crash;UX;Mobile,False,0
31683,Shopease,Search,Accessibility,High,P1,Tablet,Safari,Android,False,Perform action related to Search,Search works correctly,Search has issue: Accessibility,20,635,7,Qa,Link;UX,False,4
4620,Socialbuzz,Dashboard,Text Overflow,Critical,P3,Mobile,Edge,Android,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Text Overflow,22,128,2,Developer,Layout;Color;Performance,False,0
31577,Financetracker,Sidebar,Crash,Medium,P3,Tablet,Firefox,Ios,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Crash,60,377,4,User,Link;Performance,False,2
5698,Financetracker,Toolbar,Animation,Medium,P3,Mobile,Firefox,Macos,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Animation Bug,8,721,8,User,Accessibility,True,1
28922,Shopease,Navbar,Broken Link,Critical,P1,Desktop,Chrome,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Broken Link,28,723,2,Developer,Performance;Crash,True,0
43524,Financetracker,Editor,Animation,Medium,P1,Mobile,Firefox,Ios,True,Perform action related to Editor,Editor works correctly,Editor has issue: Animation Bug,50,342,3,User,Layout,False,2
28772,Noteapp,Sidebar,Text Overflow,Critical,P1,Desktop,Safari,Ios,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Text Overflow,32,297,7,Developer,Link;Mobile,True,3
9426,Financetracker,Navbar,Broken Link,Critical,P2,Desktop,Edge,Macos,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Broken Link,18,481,6,User,Accessibility;Performance,False,4
47630,Taskmanager,Dashboard,Color Mismatch,Critical,P2,Desktop,Chrome,Ios,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Color Mismatch,8,917,7,Developer,Link,True,0
37833,Shopease,Checkout,Animation,Medium,P2,Tablet,Edge,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Animation Bug,39,909,8,User,Performance;Animation,False,1
45318,Shopease,Footer,Performance,Medium,P2,Tablet,Safari,Macos,True,Perform action related to Footer,Footer works correctly,Footer has issue: Performance,18,921,4,Qa,UX,True,0
9925,Socialbuzz,Navbar,Animation,Low,P1,Mobile,Firefox,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Animation Bug,7,323,10,User,Link;Accessibility;Mobile,True,4
10631,Shopease,Search,Layout,High,P3,Desktop,Firefox,Ios,True,Perform action related to Search,Search works correctly,Search has issue: Layout,6,663,9,User,UX,False,1
34534,Socialbuzz,Sidebar,Accessibility,Medium,P2,Mobile,Edge,Ios,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Accessibility,5,507,4,User,UX;Link;Accessibility,True,0
36520,Shopease,Login Form,Responsiveness,Medium,P3,Mobile,Firefox,Macos,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Responsiveness,41,726,7,Developer,Accessibility;UX;Animation,True,0
832,Socialbuzz,Login Form,Responsiveness,Critical,P1,Desktop,Firefox,Macos,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Responsiveness,33,204,2,Qa,Crash;Performance,False,2
13779,Shopease,Editor,Layout,Low,P3,Tablet,Edge,Android,True,Perform action related to Editor,Editor works correctly,Editor has issue: Layout,59,307,3,Qa,Animation;Mobile;Performance,False,2
17604,Financetracker,Dashboard,Broken Link,Medium,P3,Tablet,Safari,Android,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,12,938,2,User,Link,False,0
2641,Financetracker,Search,Animation,Low,P1,Tablet,Chrome,Ios,False,Perform action related to Search,Search works correctly,Search has issue: Animation Bug,59,608,1,User,Mobile;Animation;Accessibility,True,5
35379,Noteapp,Login Form,Color Mismatch,High,P2,Tablet,Edge,Windows,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Color Mismatch,15,308,5,User,UX;Color;Performance,True,4
43869,Noteapp,Footer,Animation,High,P3,Mobile,Safari,Android,False,Perform action related to Footer,Footer works correctly,Footer has issue: Animation Bug,42,415,1,Qa,Accessibility,True,0
13195,Shopease,Search,Text Overflow,Low,P2,Tablet,Firefox,Android,False,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,18,766,6,Developer,Layout;Crash,False,1
13141,Taskmanager,Navbar,Performance,Medium,P2,Desktop,Safari,Ios,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,44,819,8,User,Link;UX;Layout,True,1
32873,Taskmanager,Dashboard,Responsiveness,Medium,P3,Mobile,Firefox,Macos,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Responsiveness,58,978,2,Qa,Performance,True,5
7373,Taskmanager,Search,Responsiveness,High,P3,Tablet,Edge,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Responsiveness,47,651,5,User,Animation,True,0
26156,Noteapp,Navbar,Animation,Critical,P3,Mobile,Chrome,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Animation Bug,11,435,2,Developer,Mobile,False,0
5828,Financetracker,Login Form,Broken Link,Low,P3,Mobile,Edge,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Broken Link,40,101,10,User,Layout;Color,True,3
12926,Financetracker,Footer,Crash,Medium,P2,Desktop,Safari,Macos,False,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,54,512,4,Developer,Link;Crash,True,2
23901,Shopease,Editor,Performance,Medium,P1,Desktop,Firefox,Windows,False,Perform action related to Editor,Editor works correctly,Editor has issue: Performance,21,226,3,Developer,Animation;UX;Color,True,2
6531,Shopease,Sidebar,Layout,Medium,P3,Mobile,Firefox,Macos,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Layout,49,795,7,User,Layout,True,1
40976,Taskmanager,Toolbar,Performance,High,P3,Tablet,Edge,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Performance,57,114,5,User,Link;Mobile;Performance,False,2
31135,Taskmanager,Footer,Animation,Medium,P2,Desktop,Safari,Windows,True,Perform action related to Footer,Footer works correctly,Footer has issue: Animation Bug,30,792,3,User,Crash,True,0
33527,Noteapp,Navbar,Color Mismatch,Low,P1,Mobile,Firefox,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Color Mismatch,26,760,4,Qa,Performance,False,0
23915,Financetracker,Navbar,Responsiveness,Medium,P3,Tablet,Edge,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,46,99,2,Developer,Performance;Color;Layout,False,2
14919,Financetracker,Footer,Responsiveness,Low,P3,Tablet,Edge,Ios,False,Perform action related to Footer,Footer works correctly,Footer has issue: Responsiveness,10,231,10,Developer,Mobile,False,4
47291,Financetracker,Navbar,Text Overflow,High,P2,Desktop,Safari,Ios,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Text Overflow,46,987,9,Developer,Accessibility,False,1
12686,Taskmanager,Dashboard,Layout,Medium,P2,Mobile,Safari,Android,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Layout,29,541,5,User,Link,False,0
45821,Noteapp,Checkout,Color Mismatch,Medium,P1,Desktop,Edge,Windows,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Color Mismatch,27,248,7,Developer,Animation;UX;Accessibility,True,3
42559,Noteapp,Sidebar,Animation,High,P3,Tablet,Edge,Macos,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Animation Bug,17,960,1,User,Mobile;UX,False,0
15049,Shopease,Toolbar,Color Mismatch,Medium,P2,Tablet,Chrome,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,54,834,8,Developer,Mobile,True,1
10524,Shopease,Search,Broken Link,Medium,P2,Tablet,Chrome,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Broken Link,25,288,5,Qa,Animation;Accessibility;Link,True,3
47012,Taskmanager,Editor,Animation,Medium,P3,Mobile,Chrome,Windows,False,Perform action related to Editor,Editor works correctly,Editor has issue: Animation Bug,37,259,4,User,Link;Color;Performance,False,2
36772,Taskmanager,Login Form,Color Mismatch,Medium,P3,Mobile,Chrome,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Color Mismatch,58,864,3,Developer,Animation;Mobile;Accessibility,True,5
43994,Socialbuzz,Toolbar,Performance,Medium,P3,Mobile,Safari,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Performance,31,467,1,User,Layout,False,0
563,Taskmanager,Checkout,Responsiveness,Medium,P1,Mobile,Chrome,Ios,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Responsiveness,56,422,7,Developer,Color;Crash;Animation,False,3
6013,Taskmanager,Navbar,Broken Link,Critical,P1,Desktop,Edge,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Broken Link,51,119,6,User,UX;Mobile;Layout,False,2
