app_name,module,bug_type,severity,priority,device_type,browser,os,screenshot_available,steps_to_reproduce,expected_behavior,actual_behavior,time_to_detect_sec,time_to_fix_sec,user_impact_score,reported_by,tags,resolved,Cluster
Shopease,Checkout,Accessibility,Critical,P3,Tablet,Firefox,Macos,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Accessibility,22,669,6,User,Animation;Color,True,2
Socialbuzz,Footer,Text Overflow,Critical,P3,Tablet,Safari,Ios,True,Perform action related to Footer,Footer works correctly,Footer has issue: Text Overflow,46,900,9,User,Link,False,1
Socialbuzz,Search,Text Overflow,Low,P3,Desktop,Safari,Macos,True,Perform action related to Search,Search works correctly,Search has issue: Text Overflow,35,636,6,User,Performance;Mobile,True,1
Taskmanager,Toolbar,Text Overflow,High,P1,Mobile,Safari,Windows,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,51,757,8,Developer,UX;Color;Crash,False,1
Noteapp,Login Form,Crash,Low,P3,Tablet,Chrome,Macos,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Crash,10,865,7,User,Performance,True,2
Socialbuzz,Footer,Animation,Medium,P1,Mobile,Safari,Ios,False,Perform action related to Footer,Footer works correctly,Footer has issue: Animation Bug,39,791,4,User,UX;Crash,True,1
Socialbuzz,Dashboard,Performance,Low,P2,Tablet,Firefox,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Performance,20,937,4,User,Crash;Color;Performance,False,2
Taskmanager,Search,Animation,High,P3,Mobile,Firefox,Ios,True,Perform action related to Search,Search works correctly,Search has issue: Animation Bug,37,193,5,Qa,Link,False,0
Noteapp,Checkout,Performance,Medium,P3,Desktop,Edge,Ios,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Performance,47,447,6,Developer,Mobile;Accessibility;Animation,True,0
Taskmanager,Dashboard,Responsiveness,Medium,P3,Tablet,Chrome,Android,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Responsiveness,23,361,4,Qa,Link;Layout,True,5
Socialbuzz,Dashboard,Accessibility,Medium,P1,Mobile,Edge,Android,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,14,903,2,Qa,Accessibility;Layout,True,3
Shopease,Dashboard,Crash,Critical,P3,Mobile,Firefox,Ios,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Crash,41,603,4,Qa,Link;Layout;Performance,False,0
Taskmanager,Sidebar,Broken Link,Low,P3,Tablet,Firefox,Android,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Broken Link,26,921,9,Developer,Mobile;UX,False,2
Financetracker,Search,Color Mismatch,Low,P1,Mobile,Chrome,Windows,False,Perform action related to Search,Search works correctly,Search has issue: Color Mismatch,43,897,3,User,Color;Animation,True,1
Socialbuzz,Checkout,Color Mismatch,Medium,P2,Tablet,Safari,Ios,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Color Mismatch,52,957,7,User,Layout,True,1
Financetracker,Editor,Text Overflow,Critical,P3,Desktop,Edge,Android,False,Perform action related to Editor,Editor works correctly,Editor has issue: Text Overflow,13,250,9,User,Accessibility;Mobile;Layout,True,4
Noteapp,Sidebar,Text Overflow,Critical,P3,Mobile,Edge,Android,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Text Overflow,9,229,6,User,Mobile,True,4
Taskmanager,Checkout,Layout,High,P3,Desktop,Safari,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Layout,23,371,10,User,Mobile;Animation,False,4
Shopease,Navbar,Crash,Medium,P2,Tablet,Firefox,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Crash,41,497,7,User,Crash,False,0
Shopease,Editor,Broken Link,Low,P3,Desktop,Edge,Macos,False,Perform action related to Editor,Editor works correctly,Editor has issue: Broken Link,28,928,3,Developer,Performance;Animation,True,3
Noteapp,Search,Layout,Medium,P1,Desktop,Edge,Windows,False,Perform action related to Search,Search works correctly,Search has issue: Layout,25,816,7,Developer,Animation,True,2
Shopease,Login Form,Accessibility,Low,P1,Desktop,Safari,Android,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Accessibility,31,936,5,Developer,Link;Layout,False,2
Shopease,Sidebar,Animation,Medium,P3,Desktop,Edge,Windows,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Animation Bug,15,173,2,Qa,UX,True,5
Financetracker,Footer,Layout,High,P3,Mobile,Safari,Android,False,Perform action related to Footer,Footer works correctly,Footer has issue: Layout,10,956,4,Qa,Link,False,3
Shopease,Dashboard,Text Overflow,High,P1,Mobile,Firefox,Windows,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Text Overflow,59,678,4,User,UX;Accessibility,True,1
Taskmanager,Footer,Accessibility,Medium,P3,Mobile,Safari,Ios,False,Perform action related to Footer,Footer works correctly,Footer has issue: Accessibility,54,916,2,User,Animation,True,1
Noteapp,Navbar,Responsiveness,High,P2,Mobile,Chrome,Macos,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,43,369,7,User,Layout;Crash,False,0
Shopease,Dashboard,Broken Link,Critical,P1,Tablet,Edge,Ios,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,10,791,1,User,Crash;Color;Accessibility,True,3
Socialbuzz,Checkout,Crash,Low,P3,Mobile,Safari,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Crash,21,137,6,Qa,Mobile,True,4
Financetracker,Checkout,Performance,Critical,P1,Mobile,Safari,Android,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Performance,43,673,2,Developer,Layout,True,0
Taskmanager,Toolbar,Accessibility,High,P2,Desktop,Firefox,Macos,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Accessibility,6,782,2,User,Color,True,3
Socialbuzz,Checkout,Accessibility,Low,P3,Mobile,Edge,Android,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Accessibility,14,971,6,Developer,Accessibility,True,2
Socialbuzz,Login Form,Animation,High,P1,Desktop,Firefox,Windows,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Animation Bug,43,634,1,User,Crash;Mobile;Color,True,0
Shopease,Checkout,Animation,Medium,P1,Desktop,Edge,Ios,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Animation Bug,24,994,4,User,Mobile;UX;Color,False,3
Taskmanager,Toolbar,Color Mismatch,Medium,P1,Desktop,Edge,Macos,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Color Mismatch,58,440,1,Qa,Animation;Mobile;UX,True,0
Noteapp,Checkout,Color Mismatch,Critical,P2,Tablet,Safari,Ios,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Color Mismatch,22,841,1,Developer,Crash;Accessibility;Color,False,3
Taskmanager,Navbar,Broken Link,Low,P1,Tablet,Edge,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Broken Link,37,399,2,Developer,Performance;Accessibility;Animation,False,0
Shopease,Navbar,Crash,Medium,P2,Tablet,Firefox,Macos,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Crash,59,255,4,Qa,Layout;Mobile;Color,True,0
Taskmanager,Search,Accessibility,Critical,P3,Desktop,Edge,Windows,False,Perform action related to Search,Search works correctly,Search has issue: Accessibility,22,288,1,Developer,Animation;Performance;UX,False,5
Taskmanager,Toolbar,Text Overflow,Critical,P2,Tablet,Edge,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Text Overflow,57,249,1,User,Crash;Animation,True,0
Shopease,Dashboard,Text Overflow,Low,P1,Desktop,Chrome,Android,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Text Overflow,41,414,9,Qa,Animation,True,0
Taskmanager,Toolbar,Animation,Low,P3,Mobile,Edge,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Animation Bug,10,192,9,Qa,Mobile;Crash;Layout,False,4
Financetracker,Checkout,Broken Link,Low,P3,Mobile,Edge,Android,False,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Broken Link,29,209,2,Qa,Layout;Crash,True,5
Financetracker,Editor,Performance,High,P2,Tablet,Chrome,Android,True,Perform action related to Editor,Editor works correctly,Editor has issue: Performance,39,342,1,Developer,Color;Performance;Animation,True,5
Financetracker,Login Form,Text Overflow,High,P1,Desktop,Safari,Ios,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Text Overflow,40,143,8,User,Link;Crash,True,4
Noteapp,Editor,Layout,Medium,P1,Desktop,Firefox,Android,True,Perform action related to Editor,Editor works correctly,Editor has issue: Layout,11,993,4,Developer,Animation;Layout;UX,True,3
Shopease,Dashboard,Color Mismatch,High,P3,Tablet,Firefox,Windows,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Color Mismatch,15,669,10,Developer,UX;Performance;Color,True,2
Taskmanager,Login Form,Text Overflow,Critical,P3,Tablet,Edge,Macos,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Text Overflow,16,237,1,Developer,Crash;Layout,False,5
Noteapp,Sidebar,Layout,High,P1,Mobile,Chrome,Ios,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Layout,47,132,1,User,Accessibility,True,0
Financetracker,Editor,Accessibility,Medium,P2,Mobile,Firefox,Android,False,Perform action related to Editor,Editor works correctly,Editor has issue: Accessibility,58,949,1,Qa,Accessibility;Layout,False,1
Socialbuzz,Dashboard,Animation,Medium,P2,Tablet,Safari,Ios,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Animation Bug,9,428,4,Developer,Mobile;Crash,True,5
Taskmanager,Sidebar,Performance,High,P1,Mobile,Chrome,Android,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Performance,60,781,5,Developer,Accessibility;Animation,False,1
Socialbuzz,Navbar,Animation,High,P1,Mobile,Firefox,Windows,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Animation Bug,7,478,10,User,Performance,False,4
Shopease,Editor,Performance,High,P1,Tablet,Firefox,Ios,True,Perform action related to Editor,Editor works correctly,Editor has issue: Performance,58,490,1,User,Link;Layout;Animation,False,0
Noteapp,Toolbar,Animation,Critical,P1,Tablet,Firefox,Android,False,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Animation Bug,42,717,9,User,Performance,False,1
Socialbuzz,Sidebar,Responsiveness,High,P2,Desktop,Edge,Macos,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Responsiveness,46,273,1,Developer,Color,False,0
Socialbuzz,Editor,Text Overflow,Medium,P3,Mobile,Chrome,Windows,False,Perform action related to Editor,Editor works correctly,Editor has issue: Text Overflow,54,373,2,Qa,Mobile;Accessibility;Performance,True,0
Financetracker,Navbar,Performance,Low,P2,Mobile,Chrome,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Performance,6,117,10,User,UX,True,4
Shopease,Login Form,Performance,High,P2,Tablet,Chrome,Android,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Performance,26,611,10,Developer,Performance,True,2
Noteapp,Dashboard,Performance,Critical,P1,Mobile,Safari,Android,False,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Performance,45,568,10,Developer,Layout,False,1
Taskmanager,Search,Performance,Medium,P3,Mobile,Chrome,Macos,False,Perform action related to Search,Search works correctly,Search has issue: Performance,30,599,6,User,Accessibility,False,2
Financetracker,Login Form,Broken Link,Low,P3,Tablet,Edge,Ios,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Broken Link,16,489,3,Developer,Crash;Mobile;Performance,True,5
Shopease,Navbar,Broken Link,High,P1,Tablet,Firefox,Windows,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Broken Link,28,694,1,Qa,Crash;Animation;Performance,False,3
Noteapp,Navbar,Text Overflow,Critical,P1,Desktop,Safari,Macos,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Text Overflow,34,151,7,User,Color,True,4
Shopease,Navbar,Responsiveness,Low,P1,Tablet,Edge,Macos,False,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Responsiveness,33,283,10,Qa,Accessibility;Animation,True,4
Socialbuzz,Editor,Responsiveness,High,P1,Tablet,Edge,Windows,True,Perform action related to Editor,Editor works correctly,Editor has issue: Responsiveness,22,421,5,User,Color;Link,False,5
Shopease,Navbar,Accessibility,Low,P1,Mobile,Edge,Ios,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Accessibility,16,633,7,User,Color,True,4
Financetracker,Footer,Crash,Low,P3,Desktop,Safari,Android,True,Perform action related to Footer,Footer works correctly,Footer has issue: Crash,29,161,2,Developer,Mobile;UX;Crash,False,5
Shopease,Footer,Responsiveness,Medium,P1,Mobile,Chrome,Macos,True,Perform action related to Footer,Footer works correctly,Footer has issue: Responsiveness,14,70,5,Qa,UX;Mobile,False,5
Socialbuzz,Sidebar,Performance,Medium,P2,Mobile,Firefox,Ios,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Performance,46,443,10,Developer,UX;Link;Performance,True,0
Shopease,Search,Layout,Low,P1,Tablet,Firefox,Ios,False,Perform action related to Search,Search works correctly,Search has issue: Layout,40,576,3,Qa,Crash,True,0
Taskmanager,Navbar,Layout,Low,P3,Tablet,Edge,Android,True,Perform action related to Navbar,Navbar works correctly,Navbar has issue: Layout,57,92,9,Developer,Accessibility;Color,True,0
Taskmanager,Sidebar,Accessibility,Low,P3,Desktop,Edge,Windows,False,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Accessibility,15,969,7,User,Crash;Layout;Mobile,True,2
Financetracker,Toolbar,Performance,Medium,P1,Desktop,Safari,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Performance,60,992,7,Qa,Accessibility;Mobile,False,1
Taskmanager,Toolbar,Crash,Medium,P3,Desktop,Firefox,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Crash,35,295,7,Developer,UX;Crash,False,0
Socialbuzz,Sidebar,Crash,High,P2,Mobile,Firefox,Macos,True,Perform action related to Sidebar,Sidebar works correctly,Sidebar has issue: Crash,19,454,5,User,Color;UX,False,4
Noteapp,Dashboard,Broken Link,Critical,P2,Mobile,Firefox,Macos,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Broken Link,46,525,4,Qa,Accessibility;Crash,True,0
Noteapp,Checkout,Text Overflow,Medium,P3,Desktop,Chrome,Windows,True,Perform action related to Checkout,Checkout works correctly,Checkout has issue: Text Overflow,26,420,8,Qa,Layout;Link,True,4
Noteapp,Editor,Accessibility,Critical,P3,Mobile,Chrome,Windows,True,Perform action related to Editor,Editor works correctly,Editor has issue: Accessibility,47,316,10,User,UX;Performance;Crash,False,0
Financetracker,Toolbar,Crash,High,P1,Desktop,Chrome,Macos,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Crash,32,479,9,Qa,Accessibility;Animation,False,4
Shopease,Login Form,Performance,Medium,P3,Mobile,Safari,Android,False,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Performance,25,86,3,Qa,Color,True,5
Shopease,Footer,Responsiveness,High,P1,Desktop,Edge,Ios,False,Perform action related to Footer,Footer works correctly,Footer has issue: Responsiveness,45,522,4,Qa,Link;Animation,False,0
Financetracker,Login Form,Layout,Low,P3,Tablet,Firefox,Windows,True,Perform action related to Login Form,Login Form works correctly,Login Form has issue: Layout,33,457,2,Developer,Crash;Color,True,3
Shopease,Toolbar,Performance,High,P1,Mobile,Firefox,Windows,True,Perform action related to Toolbar,Toolbar works correctly,Toolbar has issue: Performance,45,919,4,User,Color;Layout,True,1
Shopease,Dashboard,Accessibility,Medium,P2,Tablet,Firefox,Android,True,Perform action related to Dashboard,Dashboard works correctly,Dashboard has issue: Accessibility,43,178,6,User,Layout,False,0
